ref_id,length
B0564.2b.1,293
B0564.3.1,1486
B0564.3.2,1495
B0564.3.3,1515
B0564.4.1,1266
B0564.6.1,1272
B0564.7a.1,1944
B0564.7a.2,1969
B0564.7b.1,666
B0564.9.1,1272
BE0003N10.1.1,2461
BE0003N10.2.1,1660
BE0003N10.3a.1,2439
BE0003N10.3a.2,2468
BE0003N10.3b.1,2253
BE0003N10.3b.2,2282
BE0003N10.6a.1,1136
BE0003N10.6b.1,807
BE0003N10.6c.1,728
BE0003N10.6d.1,482
BE0003N10.6e.1,87
BE10.1.1,1081
BE10.2.1,1668
BE10.2.2,1774
BE10.3.1,1818
BE10.4.1,1049
BE10.5.1,377
BE10.5.2,420
C01A2.1a.1,1162
C01A2.1b.1,577
C01A2.1c.1,1211
C01A2.2a.1,814
C01A2.2b.1,353
C01A2.3.1,1596
C01A2.4.1,717
C01A2.4.2,803
C01A2.5.1,1294
C01A2.6.1,840
C01A2.7a.1,673
C01A2.7b.1,730
C01A2.9.1,312
C01B10.10.1,1861
C01B10.11.1,1125
C01B10.3.1,1302
C01B10.44.1,756
C01B10.4a.1,1851
C01B10.4b.1,1794
C01B10.4b.2,1735
C01B10.5a.1,764
C01B10.5b.1,501
C01B10.5c.1,483
C01B10.5e.1,631
C01B10.6a.1,1737
C01B10.6a.2,1756
C01B10.6b.1,1728
C01B10.6c.1,1488
C01B10.6d.1,231
C01B10.7a.1,444
C01B10.7b.1,297
C01B10.8.1,2110
C01B10.8.2,2160
C01B10.9.1,1996
C01B12.1.1,1030
C01B12.2.1,1452
C01B12.2.2,1251
C01B12.3.1,1988
C01B12.3.2,2010
C01B12.4.1,1415
C01B12.5.1,1775
C01B12.8.1,632
C01B4.1.1,1059
C01B4.10.1,1050
C01B4.3.1,1059
C01B4.5.1,984
C01B4.6.1,993
C01B4.7a.1,1428
C01B4.7c.1,843
C01B4.7d.1,96
C01B4.8a.1,1437
C01B4.8b.1,225
C01B4.9a.1,1635
C01B4.9b.1,1179
C01B4.9c.1,612
C01B4.9d.1,219
C01B7.1a.1,3295
C01B7.1a.2,3265
C01B7.1a.3,3231
C01B7.1b.1,2894
C01B7.1b.2,1699
C01B7.1b.3,1818
C01B7.1c.1,3309
C01B7.1c.2,3280
C01B7.1c.3,3252
C01B7.1d.1,3227
C01B7.1d.2,3199
C01B7.1d.3,3165
C01B7.4a.1,2750
C01B7.4a.2,2859
C01B7.4b.1,2292
C01B7.4b.2,2787
C01B7.4b.3,2369
C01B7.4b.4,2711
C01B7.6.1,11574
C01B7.7.1,609
C01B9.1a.1,4902
C01B9.1b.1,5048
C01B9.4.1,150
C01C10.1a.1,969
C01C10.1b.1,813
C01C10.2a.1,1153
C01C10.2a.2,1267
C01C10.2a.3,1097
C01C10.2a.4,1086
C01C10.2b.1,1212
C01C10.3.1,1512
C01C10.4.1,1202
C01C4.1.1,731
C01C4.1.2,700
C01C4.2.1,1628
C01C4.3a.1,2044
C01C4.3a.2,1510
C01C4.3b.1,2421
C01C4.3b.2,2257
C01C4.3c.1,2262
C01C4.3d.1,2228
C01C4.3e.1,1971
C01C4.3f.1,2205
C01C7.1a.1,3580
C01C7.1b.1,3566
C01C7.1b.2,3576
C01F1.1.1,1579
C01F1.2.1,1329
C01F1.3a.1,1963
C01F1.3a.2,2056
C01F1.3b.1,602
C01F1.4.1,1156
C01F1.5.1,1431
C01F1.6.1,1807
C01F4.2a.1,3261
C01F4.2b.1,3600
C01F6.1.1,1921
C01F6.14.1,322
C01F6.14.2,432
C01F6.14.3,333
C01F6.2.1,1625
C01F6.4a.1,1669
C01F6.4c.1,857
C01F6.5.1,774
C01F6.6a.1,1857
C01F6.6b.1,2387
C01F6.6c.1,1725
C01F6.6d.1,1794
C01F6.6e.1,1447
C01F6.6f.1,1516
C01F6.6g.1,1552
C01F6.6h.1,1929
C01F6.6h.2,1781
C01F6.6i.1,1653
C01F6.6j.1,1243
C01F6.8a.1,790
C01F6.8b.1,850
C01F6.9a.1,375
C01F6.9a.2,335
C01F6.9c.1,238
C01G10.1.1,3828
C01G10.10a.1,1533
C01G10.10a.2,1576
C01G10.11a.1,1874
C01G10.11a.2,1586
C01G10.11b.1,2374
C01G10.11b.2,2593
C01G10.11c.1,1305
C01G10.11d.1,1155
C01G10.11e.1,801
C01G10.11f.1,1613
C01G10.11f.2,1733
C01G10.12.1,627
C01G10.14.1,553
C01G10.15.1,371
C01G10.16.1,480
C01G10.17.1,318
C01G10.18.1,261
C01G10.3.1,1083
C01G10.4.1,273
C01G10.5.1,293
C01G10.6.1,490
C01G10.7.1,1070
C01G10.7.2,1216
C01G10.8.1,1177
C01G10.8.2,1072
C01G10.8.3,1141
C01G10.9.1,1230
C01G10.9.2,1464
C01G12.1.1,1740
C01G12.10.1,351
C01G12.10.2,383
C01G12.11.1,375
C01G12.13.1,1067
C01G12.16.1,447
C01G12.2.1,240
C01G12.3.1,706
C01G12.3.2,783
C01G12.5.1,840
C01G12.6.1,318
C01G12.7.1,1966
C01G12.8.1,3137
C01G12.9.1,889
C01G5.25.1,687
C01G5.3.1,1225
C01G5.4a.1,3395
C01G5.5.1,1010
C01G5.5.2,1023
C01G5.6.1,1396
C01G5.6.2,1347
C01G5.7a.1,408
C01G5.7b.1,972
C01G5.8a.1,2903
C01G5.8b.1,2733
C01G5.8b.2,2725
C01G5.8b.3,2756
C01G5.8b.4,2694
C01G5.8b.5,2678
C01G5.8b.6,1409
C01G5.9.1,1626
C01G6.1a.1,1195
C01G6.1a.2,1194
C01G6.1a.3,1209
C01G6.1b.1,1087
C01G6.1b.2,1217
C01G6.1b.3,1416
C01G6.1b.4,1200
C01G6.1b.5,1163
C01G6.1b.6,1232
C01G6.2.1,738
C01G6.2.2,705
C01G6.3.1,1279
C01G6.3.2,1289
C01G6.4.1,992
C01G6.4.2,1129
C01G6.4.3,940
C01G6.5.1,3678
C01G6.5.2,3689
C01G6.6a.1,2170
C01G6.6a.2,2217
C01G6.7.1,1696
C01G6.8a.1,3281
C01G6.8a.2,3207
C01G6.8b.1,3232
C01G6.8b.2,3129
C01G6.8c.1,3197
C01G6.8c.2,2877
C01G6.8c.3,2951
C01G6.9.1,1245
C01G8.1a.1,1245
C01G8.1b.1,1228
C01G8.2.1,1395
C01G8.2.2,1448
C01G8.3.1,1231
C01G8.3.2,1273
C01G8.4.1,1023
C01G8.4.2,1020
C01G8.5a.1,2360
C01G8.5a.2,1952
C01G8.5b.1,2290
C01G8.5b.2,2326
C01G8.5b.3,1918
C01G8.6.1,1277
C01G8.9a.1,5931
C01G8.9c.1,6378
C01G8.9c.2,6380
C01G8.9c.3,6327
C01G8.9d.1,6502
C01H6.1.1,986
C01H6.2.1,2187
C01H6.3.1,1010
C01H6.3.2,971
C01H6.4.1,1652
C01H6.4.2,1611
C01H6.5a.1,2879
C01H6.5b.1,2574
C01H6.5b.2,2589
C01H6.5c.1,2411
C01H6.5d.1,2195
C01H6.5e.1,2182
C01H6.5e.2,2570
C01H6.5e.3,2578
C01H6.5e.4,2423
C01H6.5e.5,2219
C01H6.5f.1,2580
C01H6.6.1,1767
C01H6.6.2,1831
C01H6.7a.1,2162
C01H6.7a.2,2227
C01H6.7a.3,2274
C01H6.7b.1,2168
C01H6.7b.2,2177
C01H6.8a.1,904
C01H6.8b.1,605
C01H6.9.1,3021
C02A12.1.1,797
C02A12.10.1,1084
C02A12.2.1,936
C02A12.3.1,918
C02A12.4.1,916
C02A12.4.2,993
C02A12.5.1,1073
C02A12.6.1,909
C02A12.8.1,2109
C02A12.9.1,897
C02B10.1.1,1475
C02B10.1.2,1494
C02B10.2.1,1016
C02B10.3.1,1461
C02B10.4.1,882
C02B10.4.2,826
C02B10.5a.1,2637
C02B10.5a.2,2657
C02B10.5a.3,2630
C02B10.5a.4,2587
C02B10.5b.1,2261
C02B10.6.1,1308
C02B4.1a.1,4802
C02B4.1b.1,4793
C02B4.2.1,1675
C02B4.3.1,435
C02B4.4.1,411
C02B8.1.1,747
C02B8.1.2,737
C02B8.1.3,652
C02B8.12.1,1284
C02B8.3.1,739
C02B8.4.1,866
C02B8.4.2,785
C02B8.5.1,1148
C02B8.6.1,1817
C02B8.6.2,1799
C02B8.7.1,159
C02C2.1.1,2144
C02C2.1.2,2225
C02C2.3.1,1426
C02C2.4.1,1842
C02C2.5.1,1132
C02C6.14.1,36
C02C6.1a.1,3377
C02C6.1a.2,3524
C02C6.1b.1,3303
C02C6.2a.1,2392
C02C6.2b.1,2406
C02C6.3a.1,1386
C02C6.3b.1,1302
C02C6.3b.2,1291
C02C6.3b.3,1308
C02C6.3b.4,1292
C02C6.3b.5,1223
C02C6.3c.1,527
C02C6.3d.1,282
C02D4.1.1,1026
C02D4.2a.1,1609
C02D4.2b.1,1600
C02D4.2c.1,600
C02D4.2d.1,591
C02D4.2e.1,1678
C02D4.2f.1,1694
C02D4.2g.1,1573
C02D5.1.1,1330
C02D5.1.2,1361
C02D5.2a.1,1188
C02D5.2b.1,1008
C02D5.3.1,849
C02D5.3.2,929
C02D5.4.1,871
C02D5.4.2,924
C02E11.1a.1,3628
C02E11.1b.1,3639
C02E7.10.1,457
C02E7.13.1,1050
C02E7.1a.1,3185
C02E7.1b.1,3138
C02E7.2.1,1282
C02E7.3.1,1002
C02E7.4a.1,867
C02E7.4b.1,990
C02E7.5.1,1086
C02E7.6.1,324
C02E7.6.2,270
C02E7.7.1,305
C02E7.8.1,261
C02E7.9.1,1038
C02F12.10a.1,793
C02F12.10b.1,141
C02F12.1a.1,1062
C02F12.1b.1,1164
C02F12.1c.1,1050
C02F12.1d.1,674
C02F12.1e.1,788
C02F12.3.1,697
C02F12.3.2,625
C02F12.3.3,441
C02F12.4.1,2211
C02F12.5.1,691
C02F12.7.1,3706
C02F12.7.2,3778
C02F12.8.1,2256
C02F4.1.1,5644
C02F4.1.2,5683
C02F4.2a.1,2853
C02F4.2a.2,2852
C02F4.2b.1,2876
C02F4.2c.1,2874
C02F4.2c.2,2863
C02F4.2c.3,2690
C02F4.4.1,845
C02F4.5.1,684
C02F5.1.1,3376
C02F5.10.1,499
C02F5.10.2,533
C02F5.11.1,823
C02F5.12.1,1375
C02F5.13.1,794
C02F5.14.1,500
C02F5.14.2,555
C02F5.2.1,440
C02F5.3.1,1222
C02F5.3.2,1252
C02F5.4.1,1118
C02F5.4.2,1027
C02F5.5.1,659
C02F5.6b.1,1479
C02F5.6b.2,1593
C02F5.7a.1,2056
C02F5.7a.2,2127
C02F5.7a.3,2121
C02F5.7a.4,2255
C02F5.7b.1,1909
C02F5.7b.2,1980
C02F5.7b.3,3964
C02F5.7b.4,2109
C02F5.7b.5,2544
C02F5.7b.6,1980
C02F5.8.1,905
C02F5.8.2,1064
C02F5.9.1,878
C02G6.2.1,3017
C02G6.3.1,557
C02H6.1.1,1005
C02H6.2.1,1147
C02H6.2.2,1131
C02H6.3.1,984
C02H7.1.1,1714
C02H7.2.1,1499
C02H7.3a.1,4640
C02H7.3b.1,4458
C03A3.1a.1,1713
C03A3.1b.1,1552
C03A3.2.1,1977
C03A3.2.2,2046
C03A3.3.1,981
C03A3.9.1,600
C03A7.10.1,944
C03A7.11.1,1711
C03A7.13.1,1570
C03A7.14.1,1506
C03A7.14.2,1523
C03A7.2.1,984
C03A7.3.1,1140
C03A7.4.1,1238
C03A7.5.1,1136
C03A7.6.1,873
C03A7.7.1,1174
C03A7.8.1,1317
C03A7.9.1,1061
C03B1.1.1,783
C03B1.10.1,132
C03B1.12.1,1044
C03B1.12.2,1162
C03B1.12.3,1199
C03B1.13.1,1600
C03B1.13.2,1614
C03B1.14.1,915
C03B1.17.1,333
C03B1.2.1,921
C03B1.3.1,350
C03B1.4.1,762
C03B1.5.1,1663
C03B1.6.1,869
C03B1.7a.1,2762
C03B1.7b.1,2370
C03B1.9.1,618
C03B8.2.1,180
C03B8.3.1,816
C03B8.4.1,7057
C03C10.1.1,1896
C03C10.1.2,1896
C03C10.1.3,1762
C03C10.1.4,1892
C03C10.1.5,1900
C03C10.1.6,1878
C03C10.1.7,1898
C03C10.2.1,1112
C03C10.3.1,1390
C03C10.3.2,1328
C03C10.3.3,1258
C03C10.4.1,959
C03C10.4.2,1041
C03C10.5.1,458
C03C10.5.2,486
C03C10.7.1,571
C03C11.1.1,702
C03C11.1.2,689
C03C11.1.3,677
C03C11.2.1,990
C03D6.1.1,887
C03D6.3a.1,2201
C03D6.3a.2,2160
C03D6.3b.1,2145
C03D6.4.1,4342
C03D6.5.1,991
C03D6.5.2,1094
C03D6.6.1,869
C03D6.8.1,583
C03D6.8.2,595
C03D6.9.1,307
C03E10.1.1,930
C03E10.3.1,1609
C03E10.3.2,1398
C03E10.4.1,1878
C03E10.5.1,3198
C03E10.6.1,827
C03F11.1.1,2199
C03F11.2.1,1386
C03F11.3.1,1811
C03F11.3.2,1823
C03F11.4.1,1653
C03F11.4.2,1654
C03F11.4.3,1639
C03F11.4.4,1670
C03G5.1.1,2400
C03G5.1.2,2196
C03G5.1.3,2504
C03G5.1.4,2485
C03G5.10.1,388
C03G5.11.1,373
C03G5.12.1,356
C03G5.13.1,306
C03G5.14.1,432
C03G5.2.1,377
C03G5.7.1,544
C03G5.7.2,517
C03G5.7.3,587
C03G5.8.1,394
C03G5.9.1,306
C03G6.10.1,1187
C03G6.11.1,1017
C03G6.12a.1,1194
C03G6.12b.1,1023
C03G6.13.1,945
C03G6.14.1,1546
C03G6.15.1,1642
C03G6.16.1,912
C03G6.17.1,1072
C03G6.19.1,1307
C03G6.19.2,1259
C03G6.2.1,907
C03G6.21.1,384
C03G6.3a.1,2058
C03G6.5.1,850
C03G6.6.1,973
C03G6.7.1,1081
C03G6.8.1,2154
C03G6.8.2,1911
C03G6.9.1,1011
C03H12.1a.1,2388
C03H12.1b.1,2049
C03H12.1c.1,933
C03H12.1d.1,2311
C03H12.1e.1,2218
C03H12.1e.2,2119
C03H12.1f.1,2262
C03H12.1f.2,2257
C03H12.1f.3,2261
C03H12.1f.4,1539
C03H12.1f.5,855
C03H5.1.1,1410
C03H5.1.2,1366
C03H5.1.3,1385
C03H5.2.1,1228
C03H5.3a.1,1143
C03H5.3b.1,876
C03H5.4a.1,483
C03H5.5.1,1722
C03H5.6.1,1735
C03H5.6.2,1682
C03H5.6.3,1735
C03H5.7a.1,1176
C03H5.7b.1,1026
C03H5.9.1,975
C04A11.1a.1,1169
C04A11.1b.1,1117
C04A11.2.1,1608
C04A11.2.2,1699
C04A11.3a.1,4515
C04A11.3b.1,4523
C04A11.4a.1,3249
C04A11.4b.1,3259
C04A11.5.1,482
C04A11.5.2,490
C04A2.1.1,1392
C04A2.1.2,1268
C04A2.15.1,377
C04A2.3a.1,4044
C04A2.3b.1,3551
C04A2.3c.1,2445
C04A2.3c.2,4057
C04A2.3c.3,3912
C04A2.3c.4,2647
C04A2.3c.5,2649
C04A2.3c.6,2447
C04A2.3c.7,1839
C04A2.3d.1,3260
C04A2.3e.1,4040
C04A2.3f.1,4034
C04A2.3f.2,4047
C04A2.3g.1,4029
C04A2.3h.1,3882
C04A2.3i.1,3878
C04A2.3j.1,3872
C04A2.3k.1,3867
C04A2.3l.1,2443
C04A2.3m.1,3561
C04A2.3n.1,3915
C04A2.3o.1,3546
C04A2.3p.1,3269
C04A2.3q.1,3447
C04A2.3q.2,2670
C04A2.3r.1,3439
C04A2.7a.1,3184
C04A2.7a.2,3194
C04A2.7a.3,2907
C04A2.7b.1,2899
C04A2.7b.2,2977
C04A2.7b.3,2987
C04A2.7c.1,3180
C04A2.7c.2,2898
C04A2.7c.3,3193
C04A2.7d.1,2623
C04A2.7d.2,2633
C04B4.1.1,1550
C04B4.1.2,1620
C04B4.2.1,1827
C04B4.3.1,1065
C04B4.4.1,1470
C04B4.5.1,696
C04B4.6a.1,468
C04B4.6b.1,270
C04C11.1a.1,968
C04C11.1a.2,983
C04C11.2.1,2243
C04C11.2.2,2236
C04C11.25.1,281
C04C3.1.1,715
C04C3.14.1,221
C04C3.2.1,1527
C04C3.3.1,1294
C04C3.4.1,259
C04C3.5a.1,1066
C04C3.5b.1,1393
C04C3.5c.1,1257
C04C3.6.1,1035
C04C3.7.1,531
C04C3.9.1,326
C04D8.1a.1,5292
C04D8.1b.1,5381
C04D8.1c.1,5631
C04D8.1d.1,3895
C04D8.1e.1,2777
C04D8.1f.1,5426
C04D8.1g.1,4206
C04E12.2.1,745
C04E12.4.1,1921
C04E12.5a.1,1522
C04E12.5b.1,1455
C04E12.7.1,904
C04E12.7.2,1021
C04E12.8.1,1053
C04E12.9.1,1077
C04E6.10.1,1113
C04E6.11.1,3202
C04E6.12a.1,726
C04E6.12b.1,856
C04E6.12c.1,678
C04E6.12d.1,741
C04E6.13.1,412
C04E6.2.1,942
C04E6.4.1,1676
C04E6.4.2,1441
C04E6.5.1,1634
C04E6.6.1,1926
C04E6.7.1,1094
C04E6.7.2,1422
C04E6.7.3,1225
C04E6.8.1,553
C04E6.9.1,1023
C04E7.1.1,826
C04E7.2.1,1815
C04E7.3.1,4017
C04E7.5.1,510
C04F1.1.1,1046
C04F1.3.1,1914
C04F12.1.1,3086
C04F12.10.1,1473
C04F12.12.1,511
C04F12.12.2,524
C04F12.12.3,527
C04F12.12.4,531
C04F12.12.5,586
C04F12.12.6,626
C04F12.16.1,544
C04F12.3.1,2011
C04F12.4.1,451
C04F12.4.2,460
C04F12.5.1,432
C04F12.5.2,413
C04F12.7.1,698
C04F12.8.1,1187
C04F12.9.1,494
C04F12.9.2,516
C04F2.1.1,1138
C04F2.4.1,999
C04F5.1.1,2653
C04F5.1.2,2684
C04F5.2a.1,540
C04F5.2b.1,1041
C04F5.3.1,1189
C04F5.4.1,1026
C04F5.5.1,1029
C04F5.6.1,1127
C04F5.7.1,1561
C04F5.8.1,1101
C04F5.9.1,1708
C04F6.1.1,4870
C04F6.3.1,2041
C04F6.4a.1,1992
C04F6.4a.2,2060
C04F6.5.1,1069
C04F6.7.1,1506
C04F6.9.1,314
C04G2.10a.1,1140
C04G2.10a.2,1175
C04G2.10b.1,1021
C04G2.10c.1,1003
C04G2.11.1,1455
C04G2.1a.1,697
C04G2.1b.1,196
C04G2.2.1,1248
C04G2.4.1,800
C04G2.4.10,873
C04G2.4.11,848
C04G2.4.12,799
C04G2.4.13,806
C04G2.4.14,848
C04G2.4.15,817
C04G2.4.16,852
C04G2.4.17,859
C04G2.4.18,821
C04G2.4.19,844
C04G2.4.2,803
C04G2.4.20,816
C04G2.4.21,514
C04G2.4.22,721
C04G2.4.23,782
C04G2.4.24,760
C04G2.4.25,782
C04G2.4.26,464
C04G2.4.3,809
C04G2.4.4,821
C04G2.4.5,836
C04G2.4.6,838
C04G2.4.7,848
C04G2.4.8,855
C04G2.4.9,858
C04G2.5.1,779
C04G2.6.1,3050
C04G2.6.2,3080
C04G2.7.1,1384
C04G2.7.2,1088
C04G2.8.1,744
C04G2.8.2,713
C04G2.9.1,1322
C04G6.10.1,575
C04G6.11.1,396
C04G6.13.1,888
C04G6.1a.1,1944
C04G6.1b.1,1378
C04G6.1c.1,1965
C04G6.1c.2,1938
C04G6.1c.3,1812
C04G6.2.1,649
C04G6.2.2,626
C04G6.3.1,4713
C04G6.4.1,1483
C04G6.4.2,1592
C04G6.5.1,280
C04G6.6.1,910
C04G6.6.2,1731
C04G6.7.1,516
C04H4.1.1,261
C04H5.1.1,1225
C04H5.1.2,1148
C04H5.1.3,988
C04H5.1.4,599
C04H5.2.1,1105
C04H5.3.1,3242
C04H5.6a.1,3210
C04H5.6b.1,312
C04H5.7a.1,404
C04H5.7a.2,903
C04H5.7b.1,862
C04H5.8a.1,380
C04H5.8b.1,173
C05A2.1.1,1494
C05A2.1.2,1580
C05A2.1.3,1716
C05A2.4.1,132
C05A9.1a.1,3991
C05A9.1b.1,3544
C05A9.2.1,1282
C05B10.1a.1,1249
C05B10.1b.1,2005
C05B5.1.1,509
C05B5.11.1,409
C05B5.12.1,359
C05B5.16.1,721
C05B5.17.1,564
C05B5.2.1,662
C05B5.3.1,1287
C05B5.4.1,1076
C05B5.5a.1,1765
C05B5.6.1,1274
C05B5.7a.1,1277
C05B5.7a.2,1270
C05B5.7a.3,1215
C05B5.7a.4,1173
C05B5.7a.5,1249
C05B5.7b.1,1108
C05B5.8.1,614
C05C10.1.1,1236
C05C10.2a.1,4918
C05C10.2b.1,4904
C05C10.2c.1,4688
C05C10.2c.2,4622
C05C10.2d.1,4632
C05C10.3.1,1719
C05C10.4.1,1327
C05C10.4.2,1323
C05C10.4.3,1340
C05C10.5a.1,1244
C05C10.5b.1,1149
C05C10.5c.1,816
C05C10.5c.10,997
C05C10.5c.11,981
C05C10.5c.12,992
C05C10.5c.13,968
C05C10.5c.14,987
C05C10.5c.15,972
C05C10.5c.16,973
C05C10.5c.17,968
C05C10.5c.18,944
C05C10.5c.19,966
C05C10.5c.2,1116
C05C10.5c.20,966
C05C10.5c.21,959
C05C10.5c.22,956
C05C10.5c.23,925
C05C10.5c.24,909
C05C10.5c.3,1082
C05C10.5c.4,1029
C05C10.5c.5,1021
C05C10.5c.6,1002
C05C10.5c.7,1147
C05C10.5c.8,989
C05C10.5c.9,986
C05C10.6a.1,2838
C05C10.6b.1,2801
C05C10.6b.2,2832
C05C10.6c.1,847
C05C10.7.1,718
C05C10.8.1,483
C05C12.1.1,1247
C05C12.3.1,5275
C05C12.4.1,1005
C05C12.5.1,564
C05C12.6.1,933
C05C12.6.2,860
C05C8.1a.1,673
C05C8.1b.1,676
C05C8.2.1,1253
C05C8.3.1,1023
C05C8.3.2,885
C05C8.3.3,1060
C05C8.4.1,3485
C05C8.4.2,3582
C05C8.5.1,2101
C05C8.6.1,1847
C05C8.7.1,2193
C05C8.7.2,2063
C05C8.7.3,1956
C05C8.7.4,2227
C05C8.8.1,1433
C05C8.9a.1,1101
C05C8.9a.2,1024
C05C8.9b.1,2147
C05C8.9b.2,1248
C05C8.9b.3,589
C05C9.1.1,1757
C05C9.2.1,776
C05C9.3.1,4723
C05D10.1a.1,1921
C05D10.1b.1,1597
C05D10.1c.1,1810
C05D10.1c.2,1705
C05D10.1c.3,1919
C05D10.2a.1,1741
C05D10.2a.2,1756
C05D10.3a.1,2154
C05D10.3b.1,1371
C05D10.4a.1,2042
C05D10.4a.2,2052
C05D10.4b.1,2016
C05D10.4c.1,1594
C05D10.4c.2,2052
C05D10.4c.3,2041
C05D10.4c.4,2046
C05D10.4c.5,1993
C05D10.4c.6,1892
C05D10.4c.7,1874
C05D11.1.1,3116
C05D11.10.1,605
C05D11.11a.1,1575
C05D11.11a.2,1482
C05D11.11a.3,1694
C05D11.11a.4,1675
C05D11.11a.5,1654
C05D11.11a.6,1640
C05D11.11a.7,1618
C05D11.11a.8,1764
C05D11.11b.1,1653
C05D11.11b.2,1552
C05D11.11b.3,1703
C05D11.11b.4,1689
C05D11.11b.5,1668
C05D11.12.1,1979
C05D11.12.2,2016
C05D11.13a.1,1021
C05D11.13a.2,1053
C05D11.13b.1,895
C05D11.2.1,2719
C05D11.3.1,797
C05D11.4.1,1735
C05D11.5.1,1382
C05D11.6a.1,1503
C05D11.6b.1,1138
C05D11.6c.1,1099
C05D11.7a.1,2584
C05D11.7a.2,2908
C05D11.7b.1,2632
C05D11.7b.2,2651
C05D11.7b.3,2982
C05D11.8.1,4311
C05D11.9.1,2411
C05D12.1.1,1816
C05D12.1.2,1773
C05D12.1.3,1885
C05D12.2.1,3159
C05D12.3a.1,3177
C05D12.3a.2,3225
C05D12.3a.3,3664
C05D12.3c.1,3909
C05D12.3c.2,4417
C05D12.3c.3,5663
C05D12.4.1,1788
C05D12.5.1,738
C05D12.7.1,718
C05D2.10a.1,1632
C05D2.10b.1,1641
C05D2.1a.1,2714
C05D2.1a.2,3024
C05D2.1b.1,2239
C05D2.1c.1,2621
C05D2.1d.1,1568
C05D2.1e.1,2651
C05D2.1e.2,2843
C05D2.3.1,1590
C05D2.4a.1,1657
C05D2.4b.1,1684
C05D2.5.1,2315
C05D2.5.2,2211
C05D2.6a.1,1793
C05D2.6a.2,1844
C05D2.6b.1,1995
C05D2.6b.2,1841
C05D2.8.1,1348
C05D9.1.1,1744
C05D9.1.2,1707
C05D9.2.1,1493
C05D9.2.2,1067
C05D9.2.3,1024
C05D9.2.4,1050
C05D9.2.5,1032
C05D9.2.6,1038
C05D9.2.7,994
C05D9.2.8,996
C05D9.3a.1,1681
C05D9.3b.1,1375
C05D9.4.1,1120
C05D9.5.1,850
C05D9.7.1,916
C05D9.9a.1,561
C05D9.9b.1,770
C05E11.1a.1,1285
C05E11.1a.2,1474
C05E11.1b.1,1297
C05E11.2.1,629
C05E11.3a.1,1254
C05E11.3a.2,1154
C05E11.3b.1,1333
C05E11.3b.2,1220
C05E11.4.1,1739
C05E11.5.1,2110
C05E11.6.1,779
C05E11.7.1,1747
C05E11.8a.1,483
C05E4.1.1,1167
C05E4.1.2,1268
C05E4.10.1,1035
C05E4.11.1,1164
C05E4.12.1,260
C05E4.13a.1,1062
C05E4.13b.1,810
C05E4.14a.1,778
C05E4.14b.1,879
C05E4.14c.1,1243
C05E4.14d.1,564
C05E4.14e.1,1029
C05E4.14f.1,564
C05E4.14g.1,582
C05E4.14h.1,918
C05E4.14i.1,453
C05E4.14j.1,471
C05E4.15a.1,1081
C05E4.15b.1,720
C05E4.2a.1,1119
C05E4.2b.1,1125
C05E4.3.1,1317
C05E4.4a.1,1130
C05E4.4b.1,488
C05E4.6a.1,987
C05E4.6b.1,462
C05E4.7.1,439
C05E4.9a.1,3172
C05E4.9a.2,3152
C05E4.9a.3,3303
C05E4.9b.1,3231
C05E7.1.1,950
C05E7.2.1,1039
C05E7.3.1,624
C05E7.4.1,1062
C05G5.1.1,1737
C05G5.1.2,1714
C05G5.1.3,1635
C05G5.1.4,1548
C05G5.2a.1,2187
C05G5.2b.1,2200
C05G5.3.1,839
C05G5.3.2,930
C05G5.4.1,1240
C05G5.4.2,1618
C05G5.4.3,1251
C05G5.4.4,1110
C05G5.4.5,1163
C05G5.4.6,1071
C05G5.5a.1,1270
C05G5.5b.1,901
C05G5.5c.1,741
C05G5.7.1,895
C05G5.7.2,479
C05G6.1.1,1578
C05H8.1a.1,1784
C05H8.1b.1,1921
C06A1.1.1,2762
C06A1.1.2,2684
C06A1.2a.1,543
C06A1.2a.2,514
C06A1.2b.1,570
C06A1.2b.2,601
C06A1.2b.3,579
C06A1.2b.4,563
C06A1.2b.5,572
C06A1.2b.6,573
C06A1.2b.7,581
C06A1.3.1,1214
C06A1.5.1,590
C06A1.6.1,524
C06A1.7.1,465
C06A12.19.1,441
C06A12.3a.1,885
C06A12.3b.1,581
C06A12.3c.1,521
C06A12.4a.1,1851
C06A12.4b.1,1821
C06A12.5.1,2047
C06A12.8.1,632
C06A5.1.1,6419
C06A5.1.2,6255
C06A5.11a.1,924
C06A5.12.1,443
C06A5.12.2,501
C06A5.2.1,792
C06A5.3a.1,2594
C06A5.3a.2,2623
C06A5.3b.1,2604
C06A5.3b.2,2653
C06A5.6.1,2783
C06A5.6.2,2788
C06A5.6.3,2771
C06A5.6.4,2612
C06A5.7a.1,2079
C06A5.7a.2,2167
C06A5.7b.1,1995
C06A5.8a.1,1006
C06A5.8a.2,1088
C06A5.8b.1,1033
C06A5.8b.2,998
C06A5.8b.3,964
C06A5.8b.4,960
C06A5.9.1,1355
C06A6.2a.1,2209
C06A6.2b.1,2316
C06A6.2c.1,1182
C06A6.2d.1,1171
C06A6.2e.1,1058
C06A6.2f.1,1056
C06A6.3.1,1036
C06A6.3.2,1073
C06A6.4a.1,1344
C06A6.4a.2,1474
C06A6.4a.3,1354
C06A6.4b.1,1386
C06A6.4b.2,1539
C06A6.4b.3,1396
C06A6.5.1,1393
C06A6.5.2,1688
